file,cortar_extremidades,pre_processamento,contaminacao,best_n_components,rmse_cal,rmsecv,rmse_test,RPD,RER,r2_cal,r2_cv,r2_test,start_index,end_index
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.12,10,8.12,8.6,8.98,3.76,11.14,0.94,0.93,0.93,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.04,10,7.89,8.33,8.51,3.98,11.75,0.94,0.93,0.94,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.11,6,26.16,27.76,28.66,1.2,3.49,0.4,0.3,0.34,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,9,8.63,9.24,7.91,4.28,12.64,0.94,0.92,0.94,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.16,10,7.19,7.68,8.12,4.12,12.32,0.95,0.94,0.94,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.02,8,13.63,14.63,15.12,2.24,6.62,0.83,0.81,0.81,20,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.15,6,13.85,14.33,14.55,2.32,6.87,0.83,0.81,0.82,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.1,8,8.45,8.91,8.6,3.93,11.63,0.94,0.93,0.94,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.07,1,33.13,33.47,34.53,0.99,2.9,0.06,0.03,-0.01,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.0,6,7.83,8.59,10.79,3.15,9.27,0.94,0.93,0.91,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.02,8,7.1,7.36,8.59,3.95,11.65,0.95,0.95,0.94,20,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,9,8.63,9.24,7.91,4.28,12.64,0.94,0.92,0.94,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,10,7.19,7.68,8.12,4.12,12.32,0.95,0.94,0.94,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.1,8,8.45,8.91,8.6,3.93,11.63,0.94,0.93,0.94,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.12,10,8.12,8.6,8.98,3.76,11.14,0.94,0.93,0.93,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.01,8,8.58,9.31,9.83,3.45,10.17,0.93,0.92,0.92,50,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.12,8,6.79,7.05,9.44,3.47,10.59,0.96,0.95,0.92,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.12,9,12.81,14.54,13.48,2.56,7.42,0.86,0.82,0.85,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.16,9,13.0,15.49,16.21,2.08,6.17,0.85,0.78,0.76,80,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.06,8,11.31,11.78,13.67,2.49,7.32,0.88,0.87,0.85,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.11,8,9.39,10.16,11.05,3.07,9.05,0.92,0.9,0.9,40,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.13,7,12.09,12.67,14.28,2.39,7.0,0.87,0.86,0.83,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.07,6,8.18,9.05,7.32,4.61,13.66,0.94,0.93,0.95,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.12,2,30.46,30.87,31.65,1.08,3.16,0.2,0.17,0.16,30,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.02,6,8.53,9.01,8.32,4.07,12.02,0.93,0.92,0.94,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.07,8,7.62,8.25,7.84,4.29,12.76,0.95,0.94,0.95,20,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.19,6,13.0,13.46,12.77,2.67,7.83,0.85,0.83,0.87,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,10,7.19,7.68,8.12,4.12,12.32,0.95,0.94,0.94,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.1,10,8.74,9.7,6.95,4.89,14.39,0.93,0.91,0.96,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.01,8,8.58,9.31,9.83,3.45,10.17,0.93,0.92,0.92,50,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.11,8,9.39,10.16,11.05,3.07,9.05,0.92,0.9,0.9,40,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.12,9,12.81,14.54,13.48,2.56,7.42,0.86,0.82,0.85,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.16,7,12.18,12.9,13.99,2.44,7.15,0.87,0.85,0.84,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.1,9,7.79,8.55,9.19,3.64,10.89,0.94,0.93,0.93,60,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.03,7,14.32,15.03,16.67,2.04,6.0,0.81,0.79,0.78,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.08,10,15.12,17.27,14.75,2.29,6.78,0.8,0.71,0.81,20,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.16,5,7.36,7.7,9.18,3.58,10.89,0.95,0.94,0.92,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.02,10,7.53,7.69,9.04,3.75,11.06,0.95,0.94,0.93,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.19,4,26.99,28.13,29.37,1.13,3.41,0.3,0.22,0.26,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.01,8,8.58,9.31,9.83,3.45,10.17,0.93,0.92,0.92,50,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.19,10,7.18,7.8,11.45,2.9,8.73,0.95,0.94,0.89,40,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,6,13.06,13.79,13.5,2.53,7.41,0.85,0.83,0.86,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.12,6,13.07,13.65,13.62,2.51,7.34,0.85,0.84,0.85,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.03,7,14.62,15.22,17.09,1.98,5.85,0.8,0.78,0.77,40,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,9,8.79,9.77,8.76,3.86,11.41,0.93,0.91,0.94,80,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.12,4,30.3,31.56,29.47,1.18,3.39,0.24,0.16,0.28,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.13,5,13.41,13.83,14.19,2.41,7.05,0.85,0.83,0.83,60,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.04,10,7.34,9.68,11.2,3.02,8.93,0.95,0.9,0.91,10,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,9,8.79,9.77,8.76,3.86,11.41,0.93,0.91,0.94,80,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.02,10,7.53,7.69,9.04,3.75,11.06,0.95,0.94,0.93,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.16,6,7.27,7.43,9.09,3.5,11.0,0.95,0.94,0.92,50,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.04,10,7.34,9.68,11.2,3.02,8.93,0.95,0.9,0.91,10,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.19,10,7.18,7.8,11.45,2.9,8.73,0.95,0.94,0.89,40,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,6,13.06,13.79,13.5,2.53,7.41,0.85,0.83,0.86,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.12,6,13.07,13.65,13.62,2.51,7.34,0.85,0.84,0.85,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.13,5,13.41,13.83,14.19,2.41,7.05,0.85,0.83,0.83,60,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,8,9.07,9.53,8.21,4.08,12.17,0.93,0.91,0.94,0,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.12,8,26.32,30.09,30.98,1.11,3.23,0.41,0.21,0.2,40,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.03,8,12.97,13.89,16.91,2.02,5.91,0.85,0.82,0.78,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.19,8,6.7,7.17,12.12,2.68,8.25,0.96,0.95,0.87,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,8,9.07,9.53,8.21,4.08,12.17,0.93,0.91,0.94,0,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.02,10,7.53,7.69,9.04,3.75,11.06,0.95,0.94,0.93,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.13,10,11.75,12.99,14.28,2.37,7.0,0.88,0.85,0.83,20,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.04,10,8.78,9.52,10.11,3.35,9.89,0.93,0.91,0.92,40,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.08,9,13.56,14.79,12.92,2.61,7.74,0.84,0.8,0.86,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,6,14.44,15.27,17.04,1.97,5.87,0.81,0.78,0.75,70,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.13,5,13.41,13.83,14.19,2.41,7.05,0.85,0.83,0.83,60,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.03,8,12.97,13.89,16.91,2.02,5.91,0.85,0.82,0.78,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.02,10,8.77,9.34,10.36,3.27,9.65,0.93,0.92,0.91,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.1,5,30.38,31.37,35.95,0.96,2.78,0.21,0.14,-0.07,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.02,10,8.59,9.33,10.11,3.36,9.89,0.93,0.92,0.92,0,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,8,8.09,8.73,5.97,5.61,16.76,0.94,0.92,0.97,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.06,7,6.47,6.66,9.61,3.49,10.41,0.96,0.95,0.92,30,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.08,9,13.56,14.79,12.92,2.61,7.74,0.84,0.8,0.86,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.04,9,8.06,8.71,8.76,3.87,11.42,0.94,0.92,0.94,10,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,10,7.24,8.0,8.78,3.8,11.39,0.95,0.94,0.93,0,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,6,14.44,15.27,17.04,1.97,5.87,0.81,0.78,0.75,70,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.19,9,7.37,8.02,11.1,3.01,9.01,0.95,0.94,0.89,80,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.1,5,30.38,31.37,35.95,0.96,2.78,0.21,0.14,-0.07,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.04,8,6.88,7.36,8.75,3.87,11.43,0.96,0.94,0.94,10,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.09,10,8.69,9.34,7.3,4.66,13.7,0.93,0.91,0.95,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.02,10,8.59,9.33,10.11,3.36,9.89,0.93,0.92,0.92,0,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,10,7.24,8.0,8.78,3.8,11.39,0.95,0.94,0.93,0,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.06,9,8.78,9.54,8.82,3.82,11.33,0.93,0.9,0.94,30,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.08,9,13.56,14.79,12.92,2.61,7.74,0.84,0.8,0.86,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,6,14.44,15.27,17.04,1.97,5.87,0.81,0.78,0.75,70,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.05,10,9.07,10.18,9.52,3.58,10.51,0.93,0.91,0.93,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.1,7,13.71,14.34,15.26,2.21,6.55,0.83,0.81,0.8,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.09,10,8.69,9.34,7.3,4.66,13.7,0.93,0.91,0.95,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.06,9,8.78,9.54,8.82,3.82,11.33,0.93,0.9,0.94,30,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,10,7.24,8.0,8.78,3.8,11.39,0.95,0.94,0.93,0,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.16,7,11.76,13.02,12.46,2.73,8.03,0.88,0.85,0.86,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.05,10,8.9,9.81,9.99,3.41,10.01,0.93,0.91,0.92,0,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,8,12.78,13.85,15.1,2.24,6.62,0.86,0.82,0.8,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.08,9,13.83,15.91,16.86,2.0,5.93,0.83,0.77,0.75,70,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.04,2,32.43,32.92,36.36,0.93,2.75,0.02,-0.02,-0.03,20,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.16,9,23.06,25.65,32.06,1.07,3.12,0.54,0.42,0.17,50,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.19,10,5.74,5.97,10.9,3.04,9.17,0.97,0.96,0.9,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.09,10,9.7,10.65,8.21,4.14,12.18,0.92,0.89,0.94,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.06,7,7.25,7.41,8.58,3.91,11.65,0.95,0.93,0.94,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,10,7.24,8.0,8.78,3.8,11.39,0.95,0.94,0.93,0,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.05,10,8.9,9.81,9.99,3.41,10.01,0.93,0.91,0.92,0,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.02,10,8.81,9.41,10.07,3.37,9.93,0.93,0.92,0.92,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.04,10,7.84,8.47,8.46,4.0,11.82,0.94,0.93,0.95,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,8,12.78,13.85,15.1,2.24,6.62,0.86,0.82,0.8,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.16,9,23.06,25.65,32.06,1.07,3.12,0.54,0.42,0.17,50,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.03,8,9.26,9.62,10.12,3.35,9.89,0.92,0.91,0.92,40,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.15,2,29.86,30.23,30.9,1.08,3.24,0.18,0.15,0.15,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.14,10,9.44,10.27,9.86,3.42,10.15,0.92,0.89,0.92,20,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.04,2,32.43,32.92,36.36,0.93,2.75,0.02,-0.02,-0.03,20,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.04,10,7.84,8.47,8.46,4.0,11.82,0.94,0.93,0.95,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.09,10,9.7,10.65,8.21,4.14,12.18,0.92,0.89,0.94,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,9,8.04,8.37,7.58,4.41,13.19,0.94,0.93,0.95,30,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.06,8,6.48,6.82,9.53,3.53,10.5,0.96,0.95,0.92,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.05,10,8.9,9.81,9.99,3.41,10.01,0.93,0.91,0.92,0,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.02,10,8.81,9.41,10.07,3.37,9.93,0.93,0.92,0.92,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.03,8,9.26,9.62,10.12,3.35,9.89,0.92,0.91,0.92,40,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.14,10,9.44,10.27,9.86,3.42,10.15,0.92,0.89,0.92,20,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,8,12.78,13.85,15.1,2.24,6.62,0.86,0.82,0.8,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.06,9,8.78,9.54,8.82,3.82,11.33,0.93,0.9,0.94,30,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.15,2,29.86,30.23,30.9,1.08,3.24,0.18,0.15,0.15,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.04,2,32.43,32.92,36.36,0.93,2.75,0.02,-0.02,-0.03,20,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.16,10,8.77,9.4,6.37,5.26,15.69,0.93,0.91,0.97,20,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.04,10,7.8,8.51,8.42,4.02,11.88,0.94,0.92,0.95,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.06,8,8.78,9.47,8.69,3.89,11.5,0.93,0.91,0.94,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.09,10,9.72,10.81,8.34,4.07,11.99,0.92,0.89,0.94,30,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,7,8.3,8.59,6.86,4.88,14.59,0.94,0.93,0.96,40,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.06,10,6.71,7.25,10.73,3.17,9.32,0.96,0.95,0.91,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.03,9,9.24,9.86,9.82,3.45,10.18,0.92,0.9,0.93,50,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.03,8,9.26,9.62,10.12,3.35,9.89,0.92,0.91,0.92,40,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.11,10,9.09,9.96,10.62,3.2,9.42,0.93,0.91,0.91,20,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.14,9,12.42,13.7,14.61,2.31,6.85,0.86,0.83,0.81,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.08,8,13.93,15.32,12.62,2.65,7.92,0.83,0.78,0.86,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,10,7.53,8.38,9.16,3.71,10.92,0.95,0.94,0.93,50,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.03,1,32.43,32.79,35.48,0.96,2.82,0.03,0.0,0.04,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.14,5,7.46,8.03,8.27,4.01,12.09,0.95,0.94,0.94,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.16,6,7.75,8.06,9.19,3.55,10.88,0.94,0.94,0.92,40,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.06,10,7.12,7.5,9.73,3.5,10.28,0.95,0.94,0.92,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.08,8,8.17,8.54,6.43,5.21,15.56,0.94,0.92,0.96,20,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.09,10,9.72,10.81,8.34,4.07,11.99,0.92,0.89,0.94,30,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.15,10,12.07,14.33,15.05,2.21,6.65,0.87,0.8,0.8,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.03,8,9.26,9.62,10.12,3.35,9.89,0.92,0.91,0.92,40,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.06,10,6.71,7.25,10.73,3.17,9.32,0.96,0.95,0.91,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.11,10,9.09,9.96,10.62,3.2,9.42,0.93,0.91,0.91,20,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.14,7,13.16,13.73,14.98,2.23,6.68,0.85,0.82,0.8,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.08,9,13.56,14.79,12.92,2.61,7.74,0.84,0.8,0.86,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.12,9,8.99,9.55,11.19,3.03,8.94,0.93,0.92,0.89,60,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.01,10,11.9,15.27,14.13,2.4,7.08,0.87,0.79,0.83,0,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.14,10,8.94,9.69,8.13,4.14,12.29,0.93,0.91,0.94,0,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.14,6,6.79,7.61,9.48,3.47,10.55,0.96,0.94,0.92,20,220
